ad_id,seller_id,title,description,car_brands,models,body_car_type,transmission,year_of_manufacture,color,mileage,engine,price,is_negotiable,created_at,updated_at,status,image
49393d6c-ac2c-4cc2-b279-3451c8d6ada3,a8c2238a-5139-45a8-9f9e-d32362c54ffe,Dijual Suzuki Karimun Wagon R 2016 Automatic (Biru dongker) - Hatchback,"Mobil bekas Suzuki, Karimun Wagon R keluaran tahun 2016, warna Biru dongker, tipe bodi Hatchback, dengan jarak tempuh 109194 km, transmisi Automatic, mesin 1.0L 3-Cyl. Harga Rp 330454763.00. Harga masih bisa nego. Hubungi penjual segera untuk informasi lebih lanjut!",Suzuki,Karimun Wagon R,Hatchback,Automatic,2016,Biru dongker,109194,1.0L 3-Cyl,330454763,True,2024-10-26 01:48:43,2024-06-29 02:41:51,Expired,https://www.suzuki.co.id/media/cars/karimun-wagon-r/karimun-wagon-r-exterior.jpg
80572bc8-dcca-4932-8461-6eeb4641d47e,3b26ed49-14e7-4b18-a6ac-0aa12cfb5d0f,Dijual BMW 3 Series 2019 Manual (Hijau tua) - Sedan,"Mobil bekas BMW, 3 Series keluaran tahun 2019, warna Hijau tua, tipe bodi Sedan, dengan jarak tempuh 93426 km, transmisi Manual, mesin 2.0L 4-Cyl Turbo. Harga Rp 148546018.00. Harga Pas. Hubungi penjual segera untuk informasi lebih lanjut!",BMW,3 Series,Sedan,Manual,2019,Hijau tua,93426,2.0L 4-Cyl Turbo,148546018,False,2024-06-09 10:15:59,2024-08-15 18:38:50,Sold,https://www.bmw.co.id/content/dam/bmw/common/all-models/3-series/sedan/2020/BMW-3-series-sedan-2020.png
f5e276d8-753f-4c40-b299-ff1df2358d49,55bd536e-26d6-4e68-8545-40ac9616b728,Dijual Toyota Yaris 2022 Manual (Biru laut) - MPV,"Mobil bekas Toyota, Yaris keluaran tahun 2022, warna Biru laut, tipe bodi MPV, dengan jarak tempuh 15829 km, transmisi Manual, mesin 1.5L 4-Cyl. Harga Rp 467930728.00. Harga masih bisa nego. Hubungi penjual segera untuk informasi lebih lanjut!",Toyota,Yaris,MPV,Manual,2022,Biru laut,15829,1.5L 4-Cyl,467930728,True,2024-08-03 18:34:30,2024-03-28 05:45:00,Sold,https://www.toyota.co.id/sites/default/files/styles/large/public/2023-07/Toyota%20Yaris.jpg
f77a9ee5-7de9-4a0e-8c32-454396909321,a98af439-fdfa-4d8d-87d9-eb8e82dc225f,Dijual BMW 3 Series 2020 Manual (Koral) - Sedan,"Mobil bekas BMW, 3 Series keluaran tahun 2020, warna Koral, tipe bodi Sedan, dengan jarak tempuh 75273 km, transmisi Manual, mesin 3.0L 6-Cyl Turbo. Harga Rp 302054194.00. Harga masih bisa nego. Hubungi penjual segera untuk informasi lebih lanjut!",BMW,3 Series,Sedan,Manual,2020,Koral,75273,3.0L 6-Cyl Turbo,302054194,True,2024-08-07 05:45:18,2024-11-09 13:06:44,Sold,https://www.bmw.co.id/content/dam/bmw/common/all-models/3-series/sedan/2020/BMW-3-series-sedan-2020.png
921abae0-bf17-4ad8-8c91-8874804d756a,a98af439-fdfa-4d8d-87d9-eb8e82dc225f,Dijual Daihatsu Terios 2014 Automatic (Merah marun) - Hatchback,"Mobil bekas Daihatsu, Terios keluaran tahun 2014, warna Merah marun, tipe bodi Hatchback, dengan jarak tempuh 145377 km, transmisi Automatic, mesin 1.5L 4-Cyl. Harga Rp 326549070.00. Harga Pas. Hubungi penjual segera untuk informasi lebih lanjut!",Daihatsu,Terios,Hatchback,Automatic,2014,Merah marun,145377,1.5L 4-Cyl,326549070,False,2024-09-25 08:27:17,2024-09-10 08:47:10,Active,https://www.daihatsu.co.id/uploads/images/model-terios.jpg
b40977dd-7d6f-43cb-b96b-9296b846e352,4d91ab36-0d80-4805-ae8e-596a5cf941cd,Dijual Daihatsu Terios 2022 Automatic (Hijau tua) - Hatchback,"Mobil bekas Daihatsu, Terios keluaran tahun 2022, warna Hijau tua, tipe bodi Hatchback, dengan jarak tempuh 37056 km, transmisi Automatic, mesin 1.5L 4-Cyl. Harga Rp 175686367.00. Harga Pas. Hubungi penjual segera untuk informasi lebih lanjut!",Daihatsu,Terios,Hatchback,Automatic,2022,Hijau tua,37056,1.5L 4-Cyl,175686367,False,2024-04-27 13:40:52,2024-05-25 12:02:22,Sold,https://www.daihatsu.co.id/uploads/images/model-terios.jpg
e300e792-dd1f-4886-8d9a-d44ea03e5442,2ca28ef6-590b-4741-a4ad-72ee8b7253d8,Dijual Suzuki Ertiga 2013 Manual (Coklat tua) - MPV,"Mobil bekas Suzuki, Ertiga keluaran tahun 2013, warna Coklat tua, tipe bodi MPV, dengan jarak tempuh 240824 km, transmisi Manual, mesin 1.5L 4-Cyl. Harga Rp 133805595.00. Harga masih bisa nego. Hubungi penjual segera untuk informasi lebih lanjut!",Suzuki,Ertiga,MPV,Manual,2013,Coklat tua,240824,1.5L 4-Cyl,133805595,True,2024-08-17 11:31:37,2024-03-28 05:50:53,Sold,https://www.suzuki.co.id/media/cars/ertiga/ertiga-exterior.jpg
c211b62b-be2c-4bd2-9275-1526865c1bb5,ee5b6a09-3f73-4eac-95f5-b0ff57174ca3,Dijual Honda Jazz 2018 Automatic (Magenta) - Hatchback,"Mobil bekas Honda, Jazz keluaran tahun 2018, warna Magenta, tipe bodi Hatchback, dengan jarak tempuh 107218 km, transmisi Automatic, mesin 1.5L 4-Cyl. Harga Rp 144001172.00. Harga Pas. Hubungi penjual segera untuk informasi lebih lanjut!",Honda,Jazz,Hatchback,Automatic,2018,Magenta,107218,1.5L 4-Cyl,144001172,False,2024-01-10 19:31:16,2024-04-30 05:53:28,Active,https://www.honda-indonesia.com/assets/img/cars/jazz/main/overview-main.jpg
e0241240-d54e-4df4-bcd7-482c2e028500,c43cd101-80ac-41da-a486-ce3be2396172,Dijual Daihatsu Xenia 2011 Automatic (Biru dongker) - SUV,"Mobil bekas Daihatsu, Xenia keluaran tahun 2011, warna Biru dongker, tipe bodi SUV, dengan jarak tempuh 171221 km, transmisi Automatic, mesin 1.5L 4-Cyl. Harga Rp 420684709.00. Harga Pas. Hubungi penjual segera untuk informasi lebih lanjut!",Daihatsu,Xenia,SUV,Automatic,2011,Biru dongker,171221,1.5L 4-Cyl,420684709,False,2024-06-04 16:44:55,2024-01-23 18:23:31,Sold,https://www.daihatsu.co.id/uploads/images/model-xenia.jpg
98a2a1ac-b7f8-4e24-806d-4237a409d0fc,ef30a7cb-5a5f-4b8b-9822-a0283b906522,Dijual Mercedes-Benz E-Class 2012 Manual (Magenta) - Sedan,"Mobil bekas Mercedes-Benz, E-Class keluaran tahun 2012, warna Magenta, tipe bodi Sedan, dengan jarak tempuh 171623 km, transmisi Manual, mesin 2.0L Turbo. Harga Rp 195297820.00. Harga masih bisa nego. Hubungi penjual segera untuk informasi lebih lanjut!",Mercedes-Benz,E-Class,Sedan,Manual,2012,Magenta,171623,2.0L Turbo,195297820,True,2024-03-03 03:04:11,2024-02-21 01:30:17,Sold,https://www.mercedes-benz.co.id/content/dam/mb-nafta/us/my2020/e-class/e-class-sedan-hero.png
5f45e08a-9996-4c15-8ce0-13bb0b5739d1,6b67d3e8-ad61-441f-b5b0-b77b1f4c5343,Dijual Daihatsu Sigra 2013 Manual (Ungu tua) - SUV,"Mobil bekas Daihatsu, Sigra keluaran tahun 2013, warna Ungu tua, tipe bodi SUV, dengan jarak tempuh 172138 km, transmisi Manual, mesin 1.0L 3-Cyl. Harga Rp 414340938.00. Harga masih bisa nego. Hubungi penjual segera untuk informasi lebih lanjut!",Daihatsu,Sigra,SUV,Manual,2013,Ungu tua,172138,1.0L 3-Cyl,414340938,True,2024-07-13 15:03:25,2024-02-19 21:43:57,Sold,https://www.daihatsu.co.id/uploads/images/model-sigra.jpg
c0b27a72-ff13-4926-9fc3-16242c27c3ec,44d2708b-4fc4-4e53-b5e3-772eca34e557,Dijual Daihatsu Xenia 2021 Automatic (Ungu tua) - MPV,"Mobil bekas Daihatsu, Xenia keluaran tahun 2021, warna Ungu tua, tipe bodi MPV, dengan jarak tempuh 80034 km, transmisi Automatic, mesin 1.3L 4-Cyl. Harga Rp 308559449.00. Harga masih bisa nego. Hubungi penjual segera untuk informasi lebih lanjut!",Daihatsu,Xenia,MPV,Automatic,2021,Ungu tua,80034,1.3L 4-Cyl,308559449,True,2024-10-05 12:21:37,2024-04-15 13:34:12,Sold,https://www.daihatsu.co.id/uploads/images/model-xenia.jpg
c6c5cca0-efbb-4d5e-816c-bc4581d1d77a,635d2adb-f725-4fc6-acd5-02da1a6664f1,Dijual Suzuki Jimny 2021 Automatic (Ungu) - SUV,"Mobil bekas Suzuki, Jimny keluaran tahun 2021, warna Ungu, tipe bodi SUV, dengan jarak tempuh 97268 km, transmisi Automatic, mesin 1.5L 4-Cyl. Harga Rp 303083019.00. Harga masih bisa nego. Hubungi penjual segera untuk informasi lebih lanjut!",Suzuki,Jimny,SUV,Automatic,2021,Ungu,97268,1.5L 4-Cyl,303083019,True,2024-03-19 07:34:41,2024-03-29 22:44:22,Sold,https://www.suzuki.co.id/media/cars/jimny/jimny-exterior.jpg
2d803663-0348-4cbb-9a44-f0b6c41eea0f,fa50e277-bca4-4ac4-ba30-7cc2819552b9,Dijual Daihatsu Xenia 2021 Automatic (Putih) - Hatchback,"Mobil bekas Daihatsu, Xenia keluaran tahun 2021, warna Putih, tipe bodi Hatchback, dengan jarak tempuh 50742 km, transmisi Automatic, mesin 1.3L 4-Cyl. Harga Rp 391977904.00. Harga masih bisa nego. Hubungi penjual segera untuk informasi lebih lanjut!",Daihatsu,Xenia,Hatchback,Automatic,2021,Putih,50742,1.3L 4-Cyl,391977904,True,2024-02-03 07:51:45,2024-10-23 19:23:05,Sold,https://www.daihatsu.co.id/uploads/images/model-xenia.jpg
79b9326d-e25a-4a9b-bdbf-92cdf41fde4f,3146f155-7844-43b4-a05a-9ed09da47d0e,Dijual Honda CR-V 2012 Automatic (Hitam) - SUV,"Mobil bekas Honda, CR-V keluaran tahun 2012, warna Hitam, tipe bodi SUV, dengan jarak tempuh 197209 km, transmisi Automatic, mesin 2.0L 4-Cyl. Harga Rp 388500393.00. Harga Pas. Hubungi penjual segera untuk informasi lebih lanjut!",Honda,CR-V,SUV,Automatic,2012,Hitam,197209,2.0L 4-Cyl,388500393,False,2024-11-08 05:12:44,2024-01-14 12:54:20,Active,https://www.honda-indonesia.com/assets/img/cars/cr-v/main/overview-main.jpg
f0901324-adc6-40f9-b4e7-8214b9c3ab8f,1e68663b-233f-461f-af0e-7b0451eb1c20,Dijual Nissan March 2014 Manual (Merah jambu) - MPV,"Mobil bekas Nissan, March keluaran tahun 2014, warna Merah jambu, tipe bodi MPV, dengan jarak tempuh 104445 km, transmisi Manual, mesin 1.2L 4-Cyl. Harga Rp 211712888.00. Harga masih bisa nego. Hubungi penjual segera untuk informasi lebih lanjut!",Nissan,March,MPV,Manual,2014,Merah jambu,104445,1.2L 4-Cyl,211712888,True,2024-06-29 18:14:20,2024-01-03 06:32:38,Expired,https://example.com/placeholder.jpg
02a67372-7797-4112-b8e0-e09559e10c2b,e93da05d-67a2-495f-9d64-a5c15364a449,Dijual Suzuki Jimny 2016 Manual (Biru laut) - Hatchback,"Mobil bekas Suzuki, Jimny keluaran tahun 2016, warna Biru laut, tipe bodi Hatchback, dengan jarak tempuh 125657 km, transmisi Manual, mesin 1.5L 4-Cyl. Harga Rp 464682876.00. Harga Pas. Hubungi penjual segera untuk informasi lebih lanjut!",Suzuki,Jimny,Hatchback,Manual,2016,Biru laut,125657,1.5L 4-Cyl,464682876,False,2024-08-04 20:43:10,2024-01-17 10:34:50,Active,https://www.suzuki.co.id/media/cars/jimny/jimny-exterior.jpg
cc4f60ef-88ac-43a7-abdd-c3c580af1258,ecfb52c3-6981-4ae5-86e9-50ed5afa796b,Dijual Honda Mobilio 2019 Automatic (Hijau) - Hatchback,"Mobil bekas Honda, Mobilio keluaran tahun 2019, warna Hijau, tipe bodi Hatchback, dengan jarak tempuh 78261 km, transmisi Automatic, mesin 1.5L 4-Cyl. Harga Rp 422413994.00. Harga masih bisa nego. Hubungi penjual segera untuk informasi lebih lanjut!",Honda,Mobilio,Hatchback,Automatic,2019,Hijau,78261,1.5L 4-Cyl,422413994,True,2024-08-19 07:52:03,2024-07-03 00:38:13,Expired,https://www.honda-indonesia.com/assets/img/cars/mobilio/main/overview-main.jpg
126305db-8fcc-4f4d-a80b-e789fdfdb5b5,9e43e5ef-0e63-451f-8c53-fa28b92b64f5,Dijual Nissan X-Trail 2021 Automatic (Hijau) - Hatchback,"Mobil bekas Nissan, X-Trail keluaran tahun 2021, warna Hijau, tipe bodi Hatchback, dengan jarak tempuh 70858 km, transmisi Automatic, mesin 2.0L 4-Cyl. Harga Rp 351308766.00. Harga Pas. Hubungi penjual segera untuk informasi lebih lanjut!",Nissan,X-Trail,Hatchback,Automatic,2021,Hijau,70858,2.0L 4-Cyl,351308766,False,2024-08-27 10:07:34,2024-08-03 00:24:15,Sold,https://example.com/placeholder.jpg
6f9c2f9c-b2cb-475a-ba2e-2f2224abfe83,aa990b04-d248-4af8-9869-7ebf94e9c13d,Dijual Toyota Rush 2011 Automatic (Hijau) - Hatchback,"Mobil bekas Toyota, Rush keluaran tahun 2011, warna Hijau, tipe bodi Hatchback, dengan jarak tempuh 154524 km, transmisi Automatic, mesin 1.5L 4-Cyl. Harga Rp 403015889.00. Harga Pas. Hubungi penjual segera untuk informasi lebih lanjut!",Toyota,Rush,Hatchback,Automatic,2011,Hijau,154524,1.5L 4-Cyl,403015889,False,2024-05-23 10:10:05,2024-09-29 05:33:55,Active,https://www.toyota.co.id/sites/default/files/styles/large/public/2023-07/Toyota%20Rush.jpg
bde82742-777c-48cc-8cea-216f75918300,1cd78727-21b6-40c4-a416-4531682ff28d,Dijual Daihatsu Ayla 2016 Manual (Biru) - SUV,"Mobil bekas Daihatsu, Ayla keluaran tahun 2016, warna Biru, tipe bodi SUV, dengan jarak tempuh 109483 km, transmisi Manual, mesin 1.0L 3-Cyl. Harga Rp 371552170.00. Harga masih bisa nego. Hubungi penjual segera untuk informasi lebih lanjut!",Daihatsu,Ayla,SUV,Manual,2016,Biru,109483,1.0L 3-Cyl,371552170,True,2024-09-30 16:14:13,2024-09-29 21:51:02,Active,https://www.daihatsu.co.id/uploads/images/model-ayla.jpg
86b2faa9-d3b6-499f-88e5-b3996c8e29db,a98af439-fdfa-4d8d-87d9-eb8e82dc225f,Dijual Nissan March 2014 Manual (Merah) - Hatchback,"Mobil bekas Nissan, March keluaran tahun 2014, warna Merah, tipe bodi Hatchback, dengan jarak tempuh 129080 km, transmisi Manual, mesin 1.2L 4-Cyl. Harga Rp 216814749.00. Harga masih bisa nego. Hubungi penjual segera untuk informasi lebih lanjut!",Nissan,March,Hatchback,Manual,2014,Merah,129080,1.2L 4-Cyl,216814749,True,2024-01-12 09:17:11,2024-03-27 05:10:49,Expired,https://example.com/placeholder.jpg
75825f50-7825-4f36-9acd-11a584533f52,df32a47c-1280-41f6-a5aa-534acbffdb09,Dijual Honda CR-V 2022 Automatic (Merah marun) - MPV,"Mobil bekas Honda, CR-V keluaran tahun 2022, warna Merah marun, tipe bodi MPV, dengan jarak tempuh 24348 km, transmisi Automatic, mesin 2.0L 4-Cyl. Harga Rp 256381603.00. Harga Pas. Hubungi penjual segera untuk informasi lebih lanjut!",Honda,CR-V,MPV,Automatic,2022,Merah marun,24348,2.0L 4-Cyl,256381603,False,2024-02-03 17:58:31,2024-07-31 10:28:29,Sold,https://www.honda-indonesia.com/assets/img/cars/cr-v/main/overview-main.jpg
f4a7f325-597b-4afd-83b3-98dae6b5f642,b4086c25-c23f-4f3a-a6d7-421507d87507,Dijual Honda HR-V 2020 Manual (Merah) - SUV,"Mobil bekas Honda, HR-V keluaran tahun 2020, warna Merah, tipe bodi SUV, dengan jarak tempuh 59505 km, transmisi Manual, mesin 1.5L 4-Cyl. Harga Rp 322310251.00. Harga masih bisa nego. Hubungi penjual segera untuk informasi lebih lanjut!",Honda,HR-V,SUV,Manual,2020,Merah,59505,1.5L 4-Cyl,322310251,True,2024-02-14 15:58:07,2024-06-11 20:46:14,Expired,https://www.honda-indonesia.com/assets/img/cars/hr-v/main/overview-main.jpg
65ee176b-9231-4fa8-a06e-bacbba67c48a,fa50e277-bca4-4ac4-ba30-7cc2819552b9,Dijual Daihatsu Sigra 2021 Manual (Nila) - MPV,"Mobil bekas Daihatsu, Sigra keluaran tahun 2021, warna Nila, tipe bodi MPV, dengan jarak tempuh 53132 km, transmisi Manual, mesin 1.2L 4-Cyl. Harga Rp 391410496.00. Harga Pas. Hubungi penjual segera untuk informasi lebih lanjut!",Daihatsu,Sigra,MPV,Manual,2021,Nila,53132,1.2L 4-Cyl,391410496,False,2024-04-05 00:29:14,2024-09-18 02:38:08,Active,https://www.daihatsu.co.id/uploads/images/model-sigra.jpg
ccf22d30-dead-490e-820f-e9034adfffff,ee4fedc7-0036-4d38-968c-885ed8b1abc8,Dijual BMW X1 2015 Manual (Biru muda) - SUV,"Mobil bekas BMW, X1 keluaran tahun 2015, warna Biru muda, tipe bodi SUV, dengan jarak tempuh 115217 km, transmisi Manual, mesin 2.0L 4-Cyl Turbo. Harga Rp 352416061.00. Harga masih bisa nego. Hubungi penjual segera untuk informasi lebih lanjut!",BMW,X1,SUV,Manual,2015,Biru muda,115217,2.0L 4-Cyl Turbo,352416061,True,2024-10-23 19:09:20,2024-02-21 05:34:22,Expired,https://www.bmw.co.id/content/dam/bmw/common/all-models/x-series/x1/2020/BMW-X1-2020.png
605b85ec-b2d7-46b8-9020-f014965788bc,2b21c4d8-1ded-4043-8c21-f3cfc3331f3c,Dijual Honda Jazz 2020 Manual (Merah) - Hatchback,"Mobil bekas Honda, Jazz keluaran tahun 2020, warna Merah, tipe bodi Hatchback, dengan jarak tempuh 63261 km, transmisi Manual, mesin 1.5L 4-Cyl. Harga Rp 330215099.00. Harga masih bisa nego. Hubungi penjual segera untuk informasi lebih lanjut!",Honda,Jazz,Hatchback,Manual,2020,Merah,63261,1.5L 4-Cyl,330215099,True,2024-03-24 19:35:41,2024-02-19 22:15:37,Active,https://www.honda-indonesia.com/assets/img/cars/jazz/main/overview-main.jpg
b1e9cdca-3612-4001-9ff9-b3cf6f50f34a,ce947c90-df18-4fb0-b602-837035a4e54d,Dijual Mercedes-Benz E-Class 2015 Manual (Putih) - Sedan,"Mobil bekas Mercedes-Benz, E-Class keluaran tahun 2015, warna Putih, tipe bodi Sedan, dengan jarak tempuh 107706 km, transmisi Manual, mesin 3.0L 6-Cyl Turbo. Harga Rp 228814154.00. Harga masih bisa nego. Hubungi penjual segera untuk informasi lebih lanjut!",Mercedes-Benz,E-Class,Sedan,Manual,2015,Putih,107706,3.0L 6-Cyl Turbo,228814154,True,2024-03-13 05:01:55,2024-07-15 02:57:23,Sold,https://www.mercedes-benz.co.id/content/dam/mb-nafta/us/my2020/e-class/e-class-sedan-hero.png
8f9fb87d-d2fa-4848-8807-6b0993ecc90a,f49f8cdb-05e0-434a-8a70-1be6dbc6c6fe,Dijual Daihatsu Ayla 2020 Manual (Biru laut) - Hatchback,"Mobil bekas Daihatsu, Ayla keluaran tahun 2020, warna Biru laut, tipe bodi Hatchback, dengan jarak tempuh 78617 km, transmisi Manual, mesin 1.0L 3-Cyl. Harga Rp 455012243.00. Harga Pas. Hubungi penjual segera untuk informasi lebih lanjut!",Daihatsu,Ayla,Hatchback,Manual,2020,Biru laut,78617,1.0L 3-Cyl,455012243,False,2024-05-26 00:46:25,2024-01-30 20:08:08,Active,https://www.daihatsu.co.id/uploads/images/model-ayla.jpg
e936d2c0-a870-48e3-94ca-15e62d2d9160,5aa3702f-9e24-4d2d-a8c8-36b4fc27ae43,Dijual Suzuki Swift 2011 Manual (Putih) - Hatchback,"Mobil bekas Suzuki, Swift keluaran tahun 2011, warna Putih, tipe bodi Hatchback, dengan jarak tempuh 167163 km, transmisi Manual, mesin 1.2L 4-Cyl. Harga Rp 142643020.00. Harga Pas. Hubungi penjual segera untuk informasi lebih lanjut!",Suzuki,Swift,Hatchback,Manual,2011,Putih,167163,1.2L 4-Cyl,142643020,False,2024-05-15 13:36:27,2024-01-01 03:37:21,Expired,https://www.suzuki.co.id/media/cars/swift/swift-exterior.jpg
0db82170-ead8-498a-af46-1a2998de2267,f1220f0e-2d0a-45d2-99a9-df77caf8de03,Dijual Daihatsu Xenia 2015 Automatic (Nila) - SUV,"Mobil bekas Daihatsu, Xenia keluaran tahun 2015, warna Nila, tipe bodi SUV, dengan jarak tempuh 118246 km, transmisi Automatic, mesin 1.3L 4-Cyl. Harga Rp 368548305.00. Harga Pas. Hubungi penjual segera untuk informasi lebih lanjut!",Daihatsu,Xenia,SUV,Automatic,2015,Nila,118246,1.3L 4-Cyl,368548305,False,2024-10-04 15:29:06,2024-03-13 03:53:21,Active,https://www.daihatsu.co.id/uploads/images/model-xenia.jpg
a29d14d4-aec5-4bf7-94aa-cfea44b4cff7,86072d6c-4ff4-471a-b1a0-0f7ff64808bf,Dijual Mercedes-Benz C-Class 2022 Automatic (Biru muda) - Sedan,"Mobil bekas Mercedes-Benz, C-Class keluaran tahun 2022, warna Biru muda, tipe bodi Sedan, dengan jarak tempuh 27802 km, transmisi Automatic, mesin 1.5L Turbo. Harga Rp 425654410.00. Harga masih bisa nego. Hubungi penjual segera untuk informasi lebih lanjut!",Mercedes-Benz,C-Class,Sedan,Automatic,2022,Biru muda,27802,1.5L Turbo,425654410,True,2024-08-08 11:38:17,2024-02-06 08:36:58,Expired,https://www.mercedes-benz.co.id/content/dam/mb-nafta/us/my2020/c-class/c-class-sedan-hero.png
12c0424c-295a-447c-b47b-96c96cebfaad,3d2e5759-f531-4adc-a192-4ee76ad632f9,Dijual Toyota Rush 2022 Automatic (Merah jambu) - Hatchback,"Mobil bekas Toyota, Rush keluaran tahun 2022, warna Merah jambu, tipe bodi Hatchback, dengan jarak tempuh 46869 km, transmisi Automatic, mesin 1.5L 4-Cyl. Harga Rp 96277699.00. Harga masih bisa nego. Hubungi penjual segera untuk informasi lebih lanjut!",Toyota,Rush,Hatchback,Automatic,2022,Merah jambu,46869,1.5L 4-Cyl,96277699,True,2024-04-14 03:27:38,2024-03-07 20:48:47,Sold,https://www.toyota.co.id/sites/default/files/styles/large/public/2023-07/Toyota%20Rush.jpg
623f8250-14c3-4a7b-9978-7213cff7e115,b4086c25-c23f-4f3a-a6d7-421507d87507,Dijual Nissan Grand Livina 2022 Manual (Ungu) - SUV,"Mobil bekas Nissan, Grand Livina keluaran tahun 2022, warna Ungu, tipe bodi SUV, dengan jarak tempuh 10152 km, transmisi Manual, mesin 1.5L 4-Cyl. Harga Rp 277767010.00. Harga masih bisa nego. Hubungi penjual segera untuk informasi lebih lanjut!",Nissan,Grand Livina,SUV,Manual,2022,Ungu,10152,1.5L 4-Cyl,277767010,True,2024-11-24 08:23:39,2024-10-15 16:55:13,Expired,https://example.com/placeholder.jpg
744cbb1b-a297-419b-9d23-f6f140d52660,47aaaa22-b43b-4102-97ae-e1e76ed58c3f,Dijual Toyota Yaris 2014 Automatic (Merah bata) - SUV,"Mobil bekas Toyota, Yaris keluaran tahun 2014, warna Merah bata, tipe bodi SUV, dengan jarak tempuh 130655 km, transmisi Automatic, mesin 1.5L 4-Cyl. Harga Rp 343511907.00. Harga masih bisa nego. Hubungi penjual segera untuk informasi lebih lanjut!",Toyota,Yaris,SUV,Automatic,2014,Merah bata,130655,1.5L 4-Cyl,343511907,True,2024-02-14 07:41:44,2024-05-06 12:57:32,Expired,https://www.toyota.co.id/sites/default/files/styles/large/public/2023-07/Toyota%20Yaris.jpg
ee700442-321d-4a8e-bb84-2846d84ac26f,8460f567-dab6-41eb-9325-93c08eff406b,Dijual Toyota Yaris 2021 Automatic (Emas) - MPV,"Mobil bekas Toyota, Yaris keluaran tahun 2021, warna Emas, tipe bodi MPV, dengan jarak tempuh 51694 km, transmisi Automatic, mesin 1.5L 4-Cyl. Harga Rp 258393898.00. Harga Pas. Hubungi penjual segera untuk informasi lebih lanjut!",Toyota,Yaris,MPV,Automatic,2021,Emas,51694,1.5L 4-Cyl,258393898,False,2024-07-18 22:58:48,2024-10-29 14:55:44,Active,https://www.toyota.co.id/sites/default/files/styles/large/public/2023-07/Toyota%20Yaris.jpg
bc66ec16-7cb4-4c33-98fc-82c2d069a767,8460f567-dab6-41eb-9325-93c08eff406b,Dijual Suzuki Karimun Wagon R 2018 Manual (Jingga) - MPV,"Mobil bekas Suzuki, Karimun Wagon R keluaran tahun 2018, warna Jingga, tipe bodi MPV, dengan jarak tempuh 100053 km, transmisi Manual, mesin 1.0L 3-Cyl. Harga Rp 245914648.00. Harga Pas. Hubungi penjual segera untuk informasi lebih lanjut!",Suzuki,Karimun Wagon R,MPV,Manual,2018,Jingga,100053,1.0L 3-Cyl,245914648,False,2024-09-03 20:56:59,2024-03-06 03:06:58,Expired,https://www.suzuki.co.id/media/cars/karimun-wagon-r/karimun-wagon-r-exterior.jpg
9240f131-71fa-4230-ae05-4fea5523c814,69987ac2-23a6-4900-a88b-bbfc869412f6,Dijual Honda Mobilio 2013 Manual (Biru laut) - SUV,"Mobil bekas Honda, Mobilio keluaran tahun 2013, warna Biru laut, tipe bodi SUV, dengan jarak tempuh 181995 km, transmisi Manual, mesin 1.5L 4-Cyl. Harga Rp 245653837.00. Harga Pas. Hubungi penjual segera untuk informasi lebih lanjut!",Honda,Mobilio,SUV,Manual,2013,Biru laut,181995,1.5L 4-Cyl,245653837,False,2024-09-08 01:29:51,2024-02-26 07:14:00,Expired,https://www.honda-indonesia.com/assets/img/cars/mobilio/main/overview-main.jpg
d977cd7d-1e8d-4ad2-83aa-4feea6b4d20a,d4cd947c-3730-447f-badb-78dae8e628cc,Dijual Daihatsu Xenia 2021 Manual (Merah) - SUV,"Mobil bekas Daihatsu, Xenia keluaran tahun 2021, warna Merah, tipe bodi SUV, dengan jarak tempuh 59829 km, transmisi Manual, mesin 1.3L 4-Cyl. Harga Rp 144689628.00. Harga masih bisa nego. Hubungi penjual segera untuk informasi lebih lanjut!",Daihatsu,Xenia,SUV,Manual,2021,Merah,59829,1.3L 4-Cyl,144689628,True,2024-04-28 21:30:22,2024-07-03 01:16:53,Expired,https://www.daihatsu.co.id/uploads/images/model-xenia.jpg
a2841bc3-0d8b-4949-8aee-41fa3a42746a,293c1b3b-1e84-4421-b623-302c7904b2ab,Dijual Mercedes-Benz E-Class 2015 Automatic (Perak) - Sedan,"Mobil bekas Mercedes-Benz, E-Class keluaran tahun 2015, warna Perak, tipe bodi Sedan, dengan jarak tempuh 116904 km, transmisi Automatic, mesin 3.0L 6-Cyl Turbo. Harga Rp 450164396.00. Harga Pas. Hubungi penjual segera untuk informasi lebih lanjut!",Mercedes-Benz,E-Class,Sedan,Automatic,2015,Perak,116904,3.0L 6-Cyl Turbo,450164396,False,2024-03-13 04:46:12,2024-07-25 12:34:25,Sold,https://www.mercedes-benz.co.id/content/dam/mb-nafta/us/my2020/e-class/e-class-sedan-hero.png
